orderID,subj_gla,gla_clean,gla_diff,subj_lot_size,lot_size_clean,lot_size_diff,subj_bedrooms,bedrooms_clean,bedroom_diff,subj_bathrooms,bathrooms_clean,bathroom_diff,subj_room_count,room_count_clean,room_count_diff,subj_property_type,property_type_clean,same_property_type,subj_stories,stories_clean,same_storey_type,close_date_clean,sold_recently_90,sold_recently_180,id,close_price
4762597,1044.0,1817.0,773.0,,6936.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-01-21,1,1,163711,681000.0
4762597,1044.0,2000.0,956.0,,4038.0,,3.0,4.0,1.0,1.5,3.5,2.0,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-23,1,1,2715,807000.0
4762597,1044.0,2250.0,1206.0,,4028.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-23,1,1,105835,807000.0
4762597,1044.0,1550.0,506.0,,2099.98,,3.0,3.0,0.0,1.5,3.0,1.5,6.0,9.0,3.0,Townhouse,Townhouse,1.0,2 Storey,2 Storey,1.0,2025-01-24,1,1,101,572999.0
4762597,1044.0,1100.0,56.0,,,,3.0,2.0,1.0,1.5,1.0,0.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-01-24,1,1,2682,330000.0
4762597,1044.0,1564.0,520.0,,2080.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Townhouse,1.0,2 Storey,2 Storey,1.0,2025-01-24,1,1,130134,572999.0
4762597,1044.0,1100.0,56.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-01-24,1,1,161384,330000.0
4762597,1044.0,900.0,144.0,,8250.0,,3.0,2.0,1.0,1.5,2.0,0.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-01-25,1,1,52,542000.0
4762597,1044.0,1750.0,706.0,,5650.0,,3.0,3.0,0.0,1.5,4.0,2.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-25,1,1,2691,740000.0
4762597,1044.0,900.0,144.0,,8250.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-01-25,1,1,108041,542000.0
4762597,1044.0,1750.0,706.0,,5650.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-25,1,1,166167,740000.0
4762597,1044.0,1604.0,560.0,,5635.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-27,1,1,116918,595000.0
4762597,1044.0,1850.0,806.0,,3845.06,,3.0,3.0,0.0,1.5,4.0,2.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-28,1,1,28,745000.0
4762597,1044.0,1750.0,706.0,,3815.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-01-28,1,1,166132,745000.0
4762597,1044.0,1252.0,208.0,,3775.5,,3.0,3.0,0.0,1.5,1.5,0.0,6.0,8.0,2.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-01-29,1,1,2,465000.0
4762597,1044.0,1259.0,215.0,,3741.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-01-29,1,1,111830,465000.0
4762597,1044.0,1300.0,256.0,,7800.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,5.0,1.0,Townhouse,Detached,0.0,2 Storey,3 Storey,0.0,2025-01-30,1,1,2660,595000.0
4762597,1044.0,1300.0,256.0,,7735.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,5.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-01-30,1,1,146612,595000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-01-31,1,1,3278,375000.0
4762597,1044.0,2700.0,1656.0,,7050.0,,3.0,3.0,0.0,1.5,3.0,1.5,6.0,14.0,8.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-01-31,1,1,3312,935000.0
4762597,1044.0,1721.0,677.0,,5929.0,,3.0,5.0,2.0,1.5,1.5,0.0,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-01-31,1,1,14098,571400.0
4762597,1044.0,2750.0,1706.0,,7050.0,,3.0,5.0,2.0,1.5,0.0,1.5,6.0,14.0,8.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-01-31,1,1,166972,935000.0
4762597,1044.0,1820.0,776.0,,7344.0,,3.0,4.0,1.0,1.5,2.0,0.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-01,1,1,14081,473030.0
4762597,1044.0,1797.0,753.0,,7344.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-01,1,1,138693,473030.0
4762597,1044.0,1500.0,456.0,,6000.0,,3.0,2.0,1.0,1.5,2.0,0.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-02-04,1,1,4112,580000.0
4762597,1044.0,1501.0,457.0,,4867.56,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,11.0,5.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-02-04,1,1,4115,550000.0
4762597,1044.0,1616.0,572.0,,3650.0,,3.0,3.0,0.0,1.5,2.5,1.0,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-04,1,1,4132,762000.0
4762597,1044.0,1750.0,706.0,,6000.0,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-02-04,1,1,116709,580000.0
4762597,1044.0,1506.0,462.0,,4847.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,11.0,5.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-02-04,1,1,130246,550000.0
4762597,1044.0,1596.0,552.0,,3640.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-04,1,1,152826,762000.0
4762597,1044.0,1500.0,456.0,,6299.39,,3.0,4.0,1.0,1.5,3.5,2.0,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-05,1,1,4104,615000.0
4762597,1044.0,1300.0,256.0,,5400.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-05,1,1,77837,595000.0
4762597,1044.0,550.0,494.0,,,,3.0,1.0,2.0,1.5,1.0,0.5,6.0,5.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-02-05,1,1,77856,253750.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,1.0,0.5,6.0,6.0,0.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-05,1,1,77968,327000.0
4762597,1044.0,1750.0,706.0,,6279.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-05,1,1,126035,615000.0
4762597,1044.0,1300.0,256.0,,5400.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-05,1,1,146404,595000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-05,1,1,161844,327000.0
4762597,1044.0,550.0,494.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,5.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-02-05,1,1,162303,253750.0
4762597,1044.0,1300.0,256.0,,6900.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-02-07,1,1,77521,570000.0
4762597,1044.0,2470.0,1426.0,,7500.0,,3.0,4.0,1.0,1.5,4.0,2.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-07,1,1,77694,875000.0
4762597,1044.0,2750.0,1706.0,,6500.0,,3.0,4.0,1.0,1.5,2.0,0.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-07,1,1,77711,725000.0
4762597,1044.0,1300.0,256.0,,6900.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-02-07,1,1,146246,570000.0
4762597,1044.0,2750.0,1706.0,,6500.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-07,1,1,164415,725000.0
4762597,1044.0,2482.0,1438.0,,7500.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-07,1,1,195813,875000.0
4762597,1044.0,1156.0,112.0,,6987.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,6.0,0.0,Townhouse,Semi Detached,0.0,2 Storey,Bungalow,0.0,2025-02-13,1,1,77279,455000.0
4762597,1044.0,1493.0,449.0,,6600.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-13,1,1,77437,500000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,1.0,0.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-13,1,1,77475,331000.0
4762597,1044.0,1504.0,460.0,,6600.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,11.0,5.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-13,1,1,121951,500000.0
4762597,1044.0,1119.0,75.0,,6987.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Semi Detached,0.0,2 Storey,Bungalow,0.0,2025-02-13,1,1,159477,455000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-13,1,1,160962,331000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,8.0,2.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-14,1,1,77228,315000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-02-14,1,1,160874,315000.0
4762597,1044.0,1750.0,706.0,,9000.0,,3.0,3.0,0.0,1.5,3.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-18,1,1,77019,589000.0
4762597,1044.0,1750.0,706.0,,9000.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-18,1,1,135606,589000.0
4762597,1044.0,1335.0,291.0,,6600.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-02-19,1,1,77064,637000.0
4762597,1044.0,1300.0,256.0,,6500.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-02-20,1,1,76989,505000.0
4762597,1044.0,1750.0,706.0,,3480.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Semi Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-02-24,1,1,130030,550000.0
4762597,1044.0,1100.0,56.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Condominium,0.0,2 Storey,,,2025-02-24,1,1,142089,394500.0
4762597,1044.0,250.0,794.0,,,,3.0,0.0,3.0,1.5,0.0,1.5,6.0,3.0,3.0,Townhouse,Condominium,0.0,2 Storey,,,2025-02-25,1,1,120422,187000.0
4762597,1044.0,1100.0,56.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Condominium,0.0,2 Storey,,,2025-02-27,1,1,141864,360000.0
4762597,1044.0,2814.0,1770.0,,9200.0,,3.0,4.0,1.0,1.5,4.0,2.5,6.0,16.0,10.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-04,1,1,78287,686500.0
4762597,1044.0,2724.0,1680.0,,9200.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,16.0,10.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-04,1,1,163644,686500.0
4762597,1044.0,900.0,144.0,,7590.0,,3.0,2.0,1.0,1.5,2.0,0.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-05,1,1,78260,529000.0
4762597,1044.0,1750.0,706.0,,4888.0,,3.0,3.0,0.0,1.5,2.0,0.5,6.0,5.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-05,1,1,78633,585000.0
4762597,1044.0,900.0,144.0,,7590.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-05,1,1,109648,529000.0
4762597,1044.0,1750.0,706.0,,4888.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,5.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-05,1,1,116750,585000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Condominium,0.0,2 Storey,3 Storey,0.0,2025-03-06,1,1,78616,455000.0
4762597,1044.0,1300.0,256.0,,3132.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-03-06,1,1,111504,479900.0
4762597,1044.0,1750.0,706.0,,3286.0,,3.0,3.0,0.0,1.5,4.0,2.5,6.0,14.0,8.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-08,1,1,78850,662000.0
4762597,1044.0,1750.0,706.0,,3286.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,14.0,8.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-08,1,1,163569,662000.0
4762597,1044.0,1273.0,229.0,,4978.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Semi Detached,0.0,2 Storey,Split Level,0.0,2025-03-11,1,1,111352,475000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-03-12,1,1,123554,425000.0
4762597,1044.0,2250.0,1206.0,,4240.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-13,1,1,91145,720000.0
4762597,1044.0,1750.0,706.0,,6786.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-14,1,1,91201,574500.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-15,1,1,99226,470000.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-16,1,1,99254,640000.0
4762597,1044.0,1750.0,706.0,,6120.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-17,1,1,99218,710000.0
4762597,1044.0,,,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-03-17,1,1,99230,425750.0
4762597,1044.0,,,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-17,1,1,99234,489000.0
4762597,1044.0,850.0,194.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-03-17,1,1,207829,320000.0
4762597,1044.0,,,,20000.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-03-20,1,1,207205,495000.0
4762597,1044.0,,,,7800.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-21,1,1,207059,824000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,3.0,3.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-03-21,1,1,207210,400000.0
4762597,1044.0,900.0,144.0,,3850.0,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-23,1,1,207974,515000.0
4762597,1044.0,,,,4290.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-03-24,1,1,208077,649900.0
4762597,1044.0,1900.0,856.0,,5900.0,,3.0,5.0,2.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-25,1,1,207672,760000.0
4762597,1044.0,1300.0,256.0,,9075.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-03-25,1,1,208417,561767.0
4762597,1044.0,550.0,494.0,,,,3.0,1.0,2.0,1.5,0.0,1.5,6.0,5.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-03-27,1,1,215002,262500.0
4762597,1044.0,1750.0,706.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-03-27,1,1,215008,720000.0
4762597,1044.0,1300.0,256.0,,9360.0,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-03-27,1,1,257465,425000.0
4762597,1044.0,1500.0,456.0,,4305.0,,3.0,5.0,2.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-03-29,1,1,232471,775000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Condominium,0.0,2 Storey,3 Storey,0.0,2025-03-31,1,1,257263,375300.0
4762597,1044.0,1750.0,706.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-04-02,1,1,260347,660000.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-04-02,1,1,260409,580000.0
4762597,1044.0,1750.0,706.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-04,1,1,261617,760000.0
4762597,1044.0,1100.0,56.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-04-07,1,1,263179,330000.0
4762597,1044.0,950.0,94.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Condominium,0.0,2 Storey,,,2025-04-11,1,1,268070,315000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,9.0,3.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-11,1,1,269459,510000.0
4762597,1044.0,2750.0,1706.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-14,1,1,270117,710000.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,13.0,7.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-04-14,1,1,270180,630000.0
4762597,1044.0,2250.0,1206.0,,,,3.0,5.0,2.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-15,1,1,270882,888500.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-04-15,1,1,275501,630000.0
4762597,1044.0,900.0,144.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-04-16,1,1,271433,590000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-16,1,1,272169,630000.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-04-17,1,1,272834,507900.0
4762597,1044.0,1300.0,256.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Semi Detached,0.0,2 Storey,2 Storey,1.0,2025-04-17,1,1,273317,325000.0
4762597,1044.0,1750.0,706.0,,,,3.0,6.0,3.0,1.5,0.0,1.5,6.0,7.0,1.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-21,1,1,274709,850000.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-04-22,1,1,275504,630000.0
4762597,1044.0,1750.0,706.0,,,,3.0,2.0,1.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Semi Detached,0.0,2 Storey,Bungalow,0.0,2025-04-22,1,1,275860,630000.0
4762597,1044.0,2250.0,1206.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,10.0,4.0,Townhouse,Detached,0.0,2 Storey,Split Level,0.0,2025-04-23,1,1,275456,677500.0
4762597,1044.0,2250.0,1206.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Detached,0.0,2 Storey,2 Storey,1.0,2025-04-24,1,1,276819,895000.0
4762597,1044.0,1100.0,56.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,12.0,6.0,Townhouse,Condominium,0.0,2 Storey,2 Storey,1.0,2025-04-24,1,1,278223,355000.0
4762597,1044.0,,,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-04-24,1,1,278252,560000.0
4762597,1044.0,1300.0,256.0,,,,3.0,4.0,1.0,1.5,0.0,1.5,6.0,6.0,0.0,Townhouse,Detached,0.0,2 Storey,Bungalow,0.0,2025-04-25,1,1,278808,620000.0
4762597,1044.0,1750.0,706.0,,,,3.0,3.0,0.0,1.5,0.0,1.5,6.0,8.0,2.0,Townhouse,Detached,0.0,2 Storey,Bungalow Raised,0.0,2025-04-27,1,1,279765,625000.0
